name,coordinates,price,bed,bath,park_num,postcode,Latitude,Longitude
159 William Street St Albans VIC 3021,"[-37.7363486, 144.8044098]",470.0,3.0,2.0,2,3021,-37.7363486,144.8044098
204 Sunshine Avenue Kealba VIC 3021,"[-37.7360362, 144.8212443]",360.0,3.0,1.0,1,3021,-37.7360362,144.8212443
2/32 Branston Road St Albans VIC 3021,"[-37.7503652, 144.8241705]",400.0,2.0,1.0,2,3021,-37.7503652,144.8241705
2/30 Kodre Street St Albans VIC 3021,"[-37.7435547, 144.7897818]",440.0,2.0,1.0,1,3021,-37.7435547,144.7897818
2/21 Reaburn Avenue St Albans VIC 3021,"[-37.740024, 144.817398]",400.0,2.0,1.0,1,3021,-37.740024,144.817398
23 Monarma Walk Kealba VIC 3021,"[-37.730575, 144.825883]",425.0,2.0,2.0,1,3021,-37.730575,144.825883
74 Arthur Street St Albans VIC 3021,"[-37.7307732, 144.8097776]",370.0,3.0,1.0,3,3021,-37.7307732,144.8097776
2/28 Pennell Avenue St Albans VIC 3021,"[-37.7454278, 144.7936929]",450.0,2.0,2.0,1,3021,-37.7454278,144.7936929
3/28 Pennell Avenue St Albans VIC 3021,"[-37.7454278, 144.7936929]",440.0,2.0,1.0,1,3021,-37.7454278,144.7936929
149 William Street St Albans VIC 3021,"[-37.7364593, 144.8052686]",170.0,1.0,1.0,1,3021,-37.7364593,144.8052686
11 McLeod Road St Albans VIC 3021,"[-37.736419, 144.7845306]",450.0,3.0,1.0,1,3021,-37.736419,144.7845306
30 Valewood Dr Kealba VIC 3021,"[-37.7336626, 144.82584]",380.0,3.0,1.0,2,3021,-37.7336626,144.82584
1 Lancelot Court Kings Park VIC 3021,"[-37.7282546, 144.7682186]",400.0,3.0,1.0,1,3021,-37.7282546,144.7682186
12 Revell Crescent St Albans VIC 3021,"[-37.7311992, 144.787407]",490.0,5.0,2.0,0,3021,-37.7311992,144.787407
9 Meytan Way Albanvale VIC 3021,"[-37.7428166, 144.7699999]",490.0,4.0,2.0,3,3021,-37.7428166,144.7699999
76 East Esplanade St Albans VIC 3021,"[-37.73346009999999, 144.7957362]",410.0,3.0,1.0,0,3021,-37.73346009999999,144.7957362
63 Harmon Avenue St Albans VIC 3021,"[-37.7397582, 144.8210295]",500.0,4.0,2.0,2,3021,-37.7397582,144.8210295
3/24 Austin Street St Albans VIC 3021,"[-37.7559039, 144.8064679]",450.0,3.0,1.0,1,3021,-37.7559039,144.8064679
295 Main Road West Albanvale VIC 3021,"[-37.7417294, 144.7757303]",390.0,3.0,1.0,2,3021,-37.7417294,144.7757303
123 Conrad Street St Albans VIC 3021,"[-37.7331907, 144.7961226]",520.0,3.0,2.0,1,3021,-37.7331907,144.7961226
3 Walter Street St Albans VIC 3021,"[-37.7365837, 144.8055263]",360.0,3.0,1.0,1,3021,-37.7365837,144.8055263
1/104 William Street St Albans VIC 3021,"[-37.7371211, 144.8141525]",450.0,3.0,1.0,1,3021,-37.7371211,144.8141525
25 Stradbroke Drive St Albans VIC 3021,"[-37.7504886, 144.8081028]",390.0,3.0,1.0,2,3021,-37.7504886,144.8081028
4/22 Henry Street St Albans VIC 3021,"[-37.7352298, 144.8073969]",450.0,2.0,1.0,1,3021,-37.7352298,144.8073969
3/49 Ivanhoe Avenue St Albans VIC 3021,"[-37.7418333, 144.8135521]",460.0,3.0,2.0,2,3021,-37.7418333,144.8135521
4/16-18 Curtin Street St Albans VIC 3021,"[-37.75302569999999, 144.8028835]",490.0,3.0,2.0,2,3021,-37.75302569999999,144.8028835
6/128 East Esplanade St Albans VIC 3021,"[-37.7282359, 144.7940396]",320.0,2.0,1.0,1,3021,-37.7282359,144.7940396
45 Oakwood Road Albanvale VIC 3021,"[-37.7473419, 144.7694204]",360.0,3.0,1.0,2,3021,-37.7473419,144.7694204
10 Tarlee Drive Albanvale VIC 3021,"[-37.746802, 144.762081]",380.0,3.0,1.0,4,3021,-37.746802,144.762081
5 Acfold Court St Albans VIC 3021,"[-37.72871970000001, 144.7838866]",400.0,3.0,1.0,1,3021,-37.72871970000001,144.7838866
3/132 Power Street St Albans VIC 3021,"[-37.7296764, 144.7982265]",400.0,2.0,2.0,1,3021,-37.7296764,144.7982265
62 william street St Albans VIC 3021,"[-37.737358, 144.815952]",2500.0,2.0,1.0,0,3021,-37.737358,144.815952
14/1-3 Princess Street St Albans VIC 3021,"[-37.7450883, 144.8010257]",462.0,0.0,1.0,2,3021,-37.7450883,144.8010257
5 & 18/1-3 Princess Street St Albans VIC 3021,"[-37.7450883, 144.8010257]",750.0,1.0,1.0,0,3021,-37.7450883,144.8010257
1A & 1B/101-103 Main Road West St Albans VIC 3021,"[-37.756201, 144.811242]",786.0,1.0,1.0,9,3021,-37.756201,144.811242
10 Langley Street Ardeer VIC 3022,"[-37.7781982, 144.8016616]",430.0,3.0,1.0,3,3022,-37.7781982,144.8016616
1/1 Glinden Avenue Ardeer VIC 3022,"[-37.77621329999999, 144.7999678]",390.0,3.0,1.0,1,3022,-37.77621329999999,144.7999678
7 Maxweld Street Ardeer VIC 3022,"[-37.7808779, 144.8063314]",410.0,3.0,1.0,3,3022,-37.7808779,144.8063314
8 Suspension Street Ardeer VIC 3022,"[-37.7823611, 144.8088328]",360.0,2.0,1.0,1,3022,-37.7823611,144.8088328
1/14 Chesley Street Ardeer VIC 3022,"[-37.7776716, 144.7988921]",480.0,3.0,2.0,2,3022,-37.7776716,144.7988921
34 Yallourn Street Ardeer VIC 3022,"[-37.778966, 144.805514]",410.0,2.0,1.0,2,3022,-37.778966,144.805514
314/118 Cairnlea Drive North Cairnlea VIC 3023,"[-37.7575203, 144.790544]",410.0,2.0,1.0,1,3023,-37.7575203,144.790544
3 Meyers Lane Caroline Springs VIC 3023,"[-37.7348062, 144.7462025]",550.0,3.0,2.0,2,3023,-37.7348062,144.7462025
256 Station Road Cairnlea VIC 3023,"[-37.74975260000001, 144.778821]",480.0,3.0,2.0,2,3023,-37.74975260000001,144.778821
961A Ballarat Road Deer Park VIC 3023,"[-37.764184, 144.757807]",420.0,3.0,2.0,1,3023,-37.764184,144.757807
13 Springlake Avenue Caroline Springs VIC 3023,"[-37.7530988, 144.7368914]",560.0,4.0,2.0,2,3023,-37.7530988,144.7368914
8 Errindura Place Caroline Springs VIC 3023,"[-37.7393846, 144.7401309]",690.0,4.0,2.0,2,3023,-37.7393846,144.7401309
29 Clementson Drive Caroline Springs VIC 3023,"[-37.7247751, 144.737299]",550.0,4.0,3.0,2,3023,-37.7247751,144.737299
52 Wyperfeld Circuit Caroline Springs VIC 3023,"[-37.7481171, 144.725801]",525.0,4.0,2.0,2,3023,-37.7481171,144.725801
4 Kai Close Caroline Springs VIC 3023,"[-37.7431281, 144.7356782]",500.0,2.0,1.0,1,3023,-37.7431281,144.7356782
505a/118 Cairnlea Drive Cairnlea VIC 3023,"[-37.7574237, 144.7910777]",450.0,2.0,2.0,1,3023,-37.7574237,144.7910777
Deer Park VIC 3023,"[-37.7702749, 144.7747728]",350.0,3.0,1.0,2,3023,-37.7702749,144.7747728
14 Tulloch Street Deer Park VIC 3023,"[-37.7725988, 144.7728972]",480.0,3.0,2.0,1,3023,-37.7725988,144.7728972
8 Holmes Way Caroline Springs VIC 3023,"[-37.7423182, 144.7408174]",430.0,3.0,2.0,2,3023,-37.7423182,144.7408174
10 Ferris Avenue Deer Park VIC 3023,"[-37.7565107, 144.7694633]",450.0,4.0,1.0,3,3023,-37.7565107,144.7694633
16 Roycroft Avenue Burnside VIC 3023,"[-37.7514182, 144.7487437]",700.0,6.0,3.0,2,3023,-37.7514182,144.7487437
3 Monckton Place Caroline Springs VIC 3023,"[-37.7287026, 144.7472324]",520.0,3.0,2.0,2,3023,-37.7287026,144.7472324
4 Columbia Court Deer Park VIC 3023,"[-37.7539665, 144.7578107]",470.0,3.0,2.0,2,3023,-37.7539665,144.7578107
4 Wilkins Crescent Burnside Heights VIC 3023,"[-37.73023430000001, 144.7542701]",580.0,4.0,2.0,2,3023,-37.73023430000001,144.7542701
9/4 Landers Court Caroline Springs VIC 3023,"[-37.7429674, 144.7358984]",400.0,2.0,2.0,1,3023,-37.7429674,144.7358984
9 Hurlingham Place Caroline Springs VIC 3023,"[-37.7264316, 144.7497642]",600.0,4.0,2.0,2,3023,-37.7264316,144.7497642
6 Wrexham Ct Deer Park VIC 3023,"[-37.7548936, 144.7599351]",550.0,5.0,2.0,2,3023,-37.7548936,144.7599351
44 Wyperfeld Circuit Caroline Springs VIC 3023,"[-37.7486166, 144.7258225]",550.0,3.0,2.0,2,3023,-37.7486166,144.7258225
65 Leichhardt Avenue Burnside Heights VIC 3023,"[-37.734469, 144.7559867]",490.0,3.0,2.0,2,3023,-37.734469,144.7559867
67 Leichhardt Ave Burnside Heights VIC 3023,"[-37.7346002, 144.7559438]",560.0,4.0,2.0,2,3023,-37.7346002,144.7559438
21/79-89 Lancefield Drive Caroline Springs VIC 3023,"[-37.7104806, 144.7371587]",440.0,3.0,2.0,1,3023,-37.7104806,144.7371587
32 Welwyn Parade Deer Park VIC 3023,"[-37.7635821, 144.7714807]",380.0,3.0,1.0,0,3023,-37.7635821,144.7714807
7 McCubbin Way Caroline Springs VIC 3023,"[-37.7125601, 144.7344887]",650.0,4.0,2.0,2,3023,-37.7125601,144.7344887
6/13 Greville Street Caroline Springs VIC 3023,"[-37.7374712, 144.741908]",460.0,3.0,3.0,1,3023,-37.7374712,144.741908
213/9 Commercial Road Caroline Springs VIC 3023,"[-37.7294199, 144.7440667]",460.0,2.0,2.0,1,3023,-37.7294199,144.7440667
18 Lindley Avenue Caroline Springs VIC 3023,"[-37.72104909999999, 144.7347247]",690.0,4.0,4.0,2,3023,-37.72104909999999,144.7347247
64 Cunningham Chase Burnside Heights VIC 3023,"[-37.7355041, 144.7601604]",550.0,3.0,2.0,2,3023,-37.7355041,144.7601604
4 Studley Park Way Caroline Springs VIC 3023,"[-37.7253106, 144.7404098]",490.0,3.0,2.0,2,3023,-37.7253106,144.7404098
27 Klippel Way Caroline Springs VIC 3023,"[-37.7046911, 144.7328155]",470.0,3.0,2.0,1,3023,-37.7046911,144.7328155
122 Tenterfield Drive Burnside Heights VIC 3023,"[-37.7352756, 144.7562657]",550.0,4.0,2.0,2,3023,-37.7352756,144.7562657
6 Conder Place Caroline Springs VIC 3023,"[-37.7051987, 144.734832]",450.0,3.0,2.0,2,3023,-37.7051987,144.734832
41 ODonnell Drive Caroline Springs VIC 3023,"[-37.74162990000001, 144.738007]",450.0,3.0,2.0,2,3023,-37.74162990000001,144.738007
25 Ferris Avenue Deer Park VIC 3023,"[-37.7552593, 144.7691838]",380.0,3.0,1.0,0,3023,-37.7552593,144.7691838
14 Jonah Parade Deer Park VIC 3023,"[-37.7758944, 144.7564159]",450.0,3.0,2.0,1,3023,-37.7758944,144.7564159
12 Barringo Way Caroline Springs VIC 3023,"[-37.7185029, 144.7381572]",460.0,3.0,2.0,2,3023,-37.7185029,144.7381572
15 Vincent Street Deer Park VIC 3023,"[-37.7747999, 144.7689912]",410.0,3.0,1.0,2,3023,-37.7747999,144.7689912
170 Neale Road Deer Park VIC 3023,"[-37.7505164, 144.7611582]",420.0,3.0,1.0,3,3023,-37.7505164,144.7611582
9 Green Court Burnside Heights VIC 3023,"[-37.7261965, 144.7544632]",550.0,4.0,2.0,2,3023,-37.7261965,144.7544632
3/1 Tinto Close Deer Park VIC 3023,"[-37.7620711, 144.7596906]",330.0,3.0,1.0,1,3023,-37.7620711,144.7596906
11 Reigate Street Caroline Springs VIC 3023,"[-37.7434452, 144.7253077]",530.0,4.0,2.0,2,3023,-37.7434452,144.7253077
6 Gairdners Pass Caroline Springs VIC 3023,"[-37.7260625, 144.7440999]",400.0,3.0,1.0,1,3023,-37.7260625,144.7440999
79 Welcome Parade Wyndham Vale VIC 3024,"[-37.8511575, 144.595303]",480.0,4.0,2.0,2,3024,-37.8511575,144.595303
77 Welcome Parade Wyndham Vale VIC 3024,"[-37.8512056, 144.5952514]",470.0,4.0,2.0,2,3024,-37.8512056,144.5952514
73L Welcome Parade Wyndham Vale VIC 3024,"[-37.8513016, 144.5951483]",465.0,4.0,2.0,2,3024,-37.8513016,144.5951483
75 Welcome Parade Wyndham Vale VIC 3024,"[-37.8512536, 144.5951999]",480.0,4.0,2.0,2,3024,-37.8512536,144.5951999
81 Welcome Parade Wyndham Vale VIC 3024,"[-37.8511029, 144.5953616]",480.0,4.0,2.0,2,3024,-37.8511029,144.5953616
71 Welcome Parade Wyndham Vale VIC 3024,"[-37.8513562, 144.5950897]",480.0,4.0,2.0,2,3024,-37.8513562,144.5950897
15 Mopane Circuit Wyndham Vale VIC 3024,"[-37.8955199, 144.6067751]",490.0,4.0,2.0,0,3024,-37.8955199,144.6067751
12 Ervine Drive Wyndham Vale VIC 3024,"[-37.8687611, 144.6277397]",480.0,4.0,2.0,2,3024,-37.8687611,144.6277397
10 Library Road Mambourin VIC 3024,"[-37.8829789, 144.5937962]",465.0,4.0,2.0,2,3024,-37.8829789,144.5937962
6 Buffalo Crescent Manor Lakes VIC 3024,"[-37.873369, 144.6072249]",580.0,4.0,2.0,2,3024,-37.873369,144.6072249
25 Pear Street Wyndham Vale VIC 3024,"[-37.8664759, 144.6193704]",460.0,4.0,2.0,2,3024,-37.8664759,144.6193704
4 Palette Street Mambourin VIC 3024,"[-37.8911848, 144.600521]",480.0,4.0,2.0,2,3024,-37.8911848,144.600521
33 Chaparral St Wyndham Vale VIC 3024,"[-37.8633736, 144.617014]",370.0,3.0,2.0,2,3024,-37.8633736,144.617014
2 Westbourne Drive Wyndham Vale VIC 3024,"[-37.8956307, 144.62674]",400.0,3.0,1.0,2,3024,-37.8956307,144.62674
18 Orana Street Wyndham Vale VIC 3024,"[-37.8917125, 144.6132439]",400.0,3.0,2.0,2,3024,-37.8917125,144.6132439
23 Wollahra Rise Wyndham Vale VIC 3024,"[-37.8744553, 144.6178281]",430.0,3.0,2.0,1,3024,-37.8744553,144.6178281
1 Whitehaven Street Wyndham Vale VIC 3024,"[-37.8946716, 144.6269114]",380.0,3.0,1.0,2,3024,-37.8946716,144.6269114
22 Perceval Place Mambourin VIC 3024,"[-37.8913768, 144.5967516]",460.0,4.0,2.0,2,3024,-37.8913768,144.5967516
103 Welcome Parade Wyndham Vale VIC 3024,"[-37.8500517, 144.5964902]",450.0,4.0,2.0,2,3024,-37.8500517,144.5964902
9 Camden Way Wyndham Vale VIC 3024,"[-37.8885525, 144.6324819]",360.0,3.0,1.0,2,3024,-37.8885525,144.6324819
11 Merri Street Manor Lakes VIC 3024,"[-37.87228229999999, 144.5990004]",490.0,4.0,2.0,2,3024,-37.87228229999999,144.5990004
58 Merula Drive Mambourin VIC 3024,"[-37.896125, 144.5890635]",480.0,4.0,2.0,2,3024,-37.896125,144.5890635
2/333 McGrath Road Wyndham Vale VIC 3024,"[-37.8877492, 144.6305207]",400.0,3.0,1.0,1,3024,-37.8877492,144.6305207
12 Brimpton Grove Wyndham Vale VIC 3024,"[-37.8986703, 144.6146577]",460.0,4.0,2.0,2,3024,-37.8986703,144.6146577
5 Spinosa Street Mambourin VIC 3024,"[-37.8878413, 144.6007352]",440.0,4.0,2.0,2,3024,-37.8878413,144.6007352
12 Holyoake Parade Manor Lakes VIC 3024,"[-37.8667533, 144.5918689]",500.0,4.0,2.0,2,3024,-37.8667533,144.5918689
20 Fitzrovia Drive Wyndham Vale VIC 3024,"[-37.8499503, 144.5944125]",480.0,4.0,2.0,2,3024,-37.8499503,144.5944125
8 Woolspinner Crescent Wyndham Vale VIC 3024,"[-37.8628329, 144.6180851]",440.0,4.0,2.0,2,3024,-37.8628329,144.6180851
9 Springwood Terrace Manor Lakes VIC 3024,"[-37.8712205, 144.5907981]",390.0,3.0,2.0,1,3024,-37.8712205,144.5907981
101 Greens Road Wyndham Vale VIC 3024,"[-37.8888902, 144.6176138]",450.0,3.0,2.0,2,3024,-37.8888902,144.6176138
22 Narung Way Wyndham Vale VIC 3024,"[-37.8846971, 144.6120872]",440.0,4.0,2.0,2,3024,-37.8846971,144.6120872
3 Finsbury Crescent Manor Lakes VIC 3024,"[-37.8690067, 144.5973289]",500.0,4.0,2.0,2,3024,-37.8690067,144.5973289
22 Field Street Wyndham Vale VIC 3024,"[-37.8701536, 144.6032196]",400.0,3.0,2.0,1,3024,-37.8701536,144.6032196
32 Murrumbidgee Street Manor Lakes VIC 3024,"[-37.870628, 144.5975226]",420.0,4.0,2.0,2,3024,-37.870628,144.5975226
14 Grangehill Mews Wyndham Vale VIC 3024,"[-37.8498626, 144.5963691]",500.0,4.0,2.0,2,3024,-37.8498626,144.5963691
12 Rosewater Street Manor Lakes VIC 3024,"[-37.8622607, 144.5952953]",500.0,4.0,2.0,2,3024,-37.8622607,144.5952953
35 Bertie Street Manor Lakes VIC 3024,"[-37.8650656, 144.5947814]",490.0,4.0,2.0,2,3024,-37.8650656,144.5947814
25 Eshal Cres Wyndham Vale VIC 3024,"[-37.8679379, 144.629011]",485.0,4.0,2.0,2,3024,-37.8679379,144.629011
17 Northam Street Mambourin VIC 3024,"[-37.8886951, 144.5955095]",460.0,4.0,2.0,2,3024,-37.8886951,144.5955095
18 Glover Street Mambourin VIC 3024,"[-37.8871381, 144.5959948]",480.0,4.0,2.0,2,3024,-37.8871381,144.5959948
21 Sonata Street Wyndham Vale VIC 3024,"[-37.8633106, 144.6191562]",400.0,4.0,2.0,2,3024,-37.8633106,144.6191562
45 Matheson Avenue Wyndham Vale VIC 3024,"[-37.8713369, 144.6198771]",500.0,4.0,2.0,2,3024,-37.8713369,144.6198771
10 Benmore Street Mambourin VIC 3024,"[-37.8890281, 144.5883202]",480.0,4.0,2.0,2,3024,-37.8890281,144.5883202
35 Avonwood Avenue Wyndham Vale VIC 3024,"[-37.8912801, 144.6095596]",520.0,4.0,2.0,2,3024,-37.8912801,144.6095596
653-701 Greigs Road Fieldstone VIC 3024,"[-37.750406, 144.6460392]",400.0,3.0,1.0,1,3024,-37.750406,144.6460392
666 Armstrong Road Wyndham Vale VIC 3024,"[-37.8930996, 144.606117]",600.0,4.0,2.0,2,3024,-37.8930996,144.606117
15 Springwood Terrace Manor Lakes VIC 3024,"[-37.8715694, 144.5907553]",420.0,3.0,2.0,1,3024,-37.8715694,144.5907553
46 Cradle Circuit Manor Lakes VIC 3024,"[-37.8792943, 144.5920848]",495.0,4.0,2.0,2,3024,-37.8792943,144.5920848
14 Havelock Place Wyndham Vale VIC 3024,"[-37.8927178, 144.6181708]",380.0,2.0,1.0,1,3024,-37.8927178,144.6181708
29 Honeycomb Avenue Manor Lakes VIC 3024,"[-37.8616514, 144.5910979]",450.0,4.0,2.0,2,3024,-37.8616514,144.5910979
45 Maryborough Drive Wyndham Vale VIC 3024,"[-37.8500984, 144.5875431]",400.0,4.0,2.0,1,3024,-37.8500984,144.5875431
26 Generation Crescent Mambourin VIC 3024,"[-37.8880023, 144.5908914]",420.0,4.0,2.0,2,3024,-37.8880023,144.5908914
7 Julep street Manor Lakes VIC 3024,"[-37.8677023, 144.5822755]",450.0,4.0,2.0,2,3024,-37.8677023,144.5822755
5 Edison Drive Wyndham Vale VIC 3024,"[-37.8967315, 144.6136723]",500.0,4.0,2.0,2,3024,-37.8967315,144.6136723
12 Surveyor Street Wyndham Vale VIC 3024,"[-37.8789716, 144.6320106]",410.0,3.0,2.0,4,3024,-37.8789716,144.6320106
6 Kirsten Street Wyndham Vale VIC 3024,"[-37.8647426, 144.6260699]",450.0,4.0,2.0,2,3024,-37.8647426,144.6260699
35A Hindmarsh Drive Manor Lakes VIC 3024,"[-37.8809299, 144.6138939]",440.0,3.0,2.0,1,3024,-37.8809299,144.6138939
3 Ellimatta Road Mambourin VIC 3024,"[-37.89137849999999, 144.599166]",500.0,4.0,2.0,2,3024,-37.89137849999999,144.599166
2 Butler Grove Wyndham Vale VIC 3024,"[-37.8946953, 144.6120872]",500.0,4.0,2.0,2,3024,-37.8946953,144.6120872
23 Anniversary Avenue Wyndham Vale VIC 3024,"[-37.8518178, 144.5880999]",420.0,3.0,2.0,1,3024,-37.8518178,144.5880999
3 Calico Court Wyndham Vale VIC 3024,"[-37.8662252, 144.6170569]",490.0,4.0,2.0,2,3024,-37.8662252,144.6170569
10 Tyalla Street Wyndham Vale VIC 3024,"[-37.8728611, 144.6238693]",450.0,4.0,2.0,2,3024,-37.8728611,144.6238693
16 Brightvale Blvd Wyndham Vale VIC 3024,"[-37.86646289999999, 144.6118302]",550.0,4.0,2.0,2,3024,-37.86646289999999,144.6118302
3 Bindarri Road Manor Lakes VIC 3024,"[-37.8676342, 144.5965375]",500.0,4.0,2.0,2,3024,-37.8676342,144.5965375
10 Miso Road Wyndham Vale VIC 3024,"[-37.8608206, 144.6020443]",430.0,3.0,2.0,2,3024,-37.8608206,144.6020443
27 Vogue Drive Wyndham Vale VIC 3024,"[-37.8723128, 144.6201837]",500.0,4.0,2.0,2,3024,-37.8723128,144.6201837
12 Medlar Avenue Manor Lakes VIC 3024,"[-37.8657849, 144.5820399]",450.0,4.0,2.0,2,3024,-37.8657849,144.5820399
34 Boxer Drive Wyndham Vale VIC 3024,"[-37.8664168, 144.6223696]",500.0,4.0,2.0,2,3024,-37.8664168,144.6223696
63 Brougham Avenue Wyndham Vale VIC 3024,"[-37.8976155, 144.6160286]",470.0,4.0,2.0,4,3024,-37.8976155,144.6160286
22 Omar Street Wyndham Vale VIC 3024,"[-37.8902676, 145.0190956]",500.0,4.0,2.0,2,3024,-37.8902676,145.0190956
40 Communal Road Wyndham Vale VIC 3024,"[-37.8769883, 144.6277256]",550.0,4.0,2.0,2,3024,-37.8769883,144.6277256
13 Kallang Road Wyndham Vale VIC 3024,"[-37.8707556, 144.6167998]",410.0,3.0,2.0,2,3024,-37.8707556,144.6167998
11 Armytage Way Wyndham Vale VIC 3024,"[-37.8806201, 144.625069]",420.0,3.0,2.0,2,3024,-37.8806201,144.625069
22 Rosewater Street Manor Lakes VIC 3024,"[-37.8617832, 144.5958093]",470.0,4.0,2.0,2,3024,-37.8617832,144.5958093
3 Lindberg Street Manor Lakes VIC 3024,"[-37.866832, 144.5762159]",500.0,4.0,2.0,2,3024,-37.866832,144.5762159
3 Oradala Rise Wyndham Vale VIC 3024,"[-37.8899738, 144.6299515]",435.0,3.0,2.0,1,3024,-37.8899738,144.6299515
9 Ellenborough Crescent Wyndham Vale VIC 3024,"[-37.8780116, 144.6024914]",430.0,3.0,2.0,2,3024,-37.8780116,144.6024914
32 The Broadway Altona North VIC 3025,"[-37.8336788, 144.8618844]",495.0,2.0,1.0,1,3025,-37.8336788,144.8618844
124 Second Avenue Altona North VIC 3025,"[-37.8326424, 144.8545153]",550.0,3.0,1.0,1,3025,-37.8326424,144.8545153
101 Mills Street Altona North VIC 3025,"[-37.8375327, 144.8556539]",500.0,3.0,1.0,4,3025,-37.8375327,144.8556539
43 Clematis Avenue Altona North VIC 3025,"[-37.8268248, 144.8526892]",600.0,3.0,2.0,1,3025,-37.8268248,144.8526892
17 Cherry Avenue Altona North VIC 3025,"[-37.8338332, 144.8453424]",550.0,3.0,1.0,1,3025,-37.8338332,144.8453424
52 Clematis Avenue Altona North VIC 3025,"[-37.8263137, 144.8522596]",780.0,4.0,3.0,3,3025,-37.8263137,144.8522596
2/5 Douglas Street Altona North VIC 3025,"[-37.84394169999999, 144.8488333]",500.0,2.0,1.0,1,3025,-37.84394169999999,144.8488333
209 Millers Road Altona North VIC 3025,"[-37.8355183, 144.8479846]",550.0,3.0,2.0,2,3025,-37.8355183,144.8479846
3/1 Joel Avenue Altona North VIC 3025,"[-37.8420123, 144.8439639]",670.0,3.0,2.0,2,3025,-37.8420123,144.8439639
5A Bright Avenue Altona North VIC 3025,"[-37.8379906, 144.8588404]",680.0,3.0,2.0,1,3025,-37.8379906,144.8588404
3/54A Mills Street Altona North VIC 3025,"[-37.8426099, 144.8540303]",470.0,2.0,1.0,1,3025,-37.8426099,144.8540303
31 First Avenue Altona North VIC 3025,"[-37.8394177, 144.8538064]",590.0,3.0,1.0,1,3025,-37.8394177,144.8538064
4 Tiverton Parkway Derrimut VIC 3026,"[-37.7943252, 144.7570167]",520.0,4.0,2.0,2,3026,-37.7943252,144.7570167
7 Sheryn Street Derrimut VIC 3026,"[-37.7869961, 144.7697423]",550.0,4.0,2.0,2,3026,-37.7869961,144.7697423
1 Cashmere Court Derrimut VIC 3026,"[-37.7856138, 144.77103]",450.0,3.0,2.0,2,3026,-37.7856138,144.77103
6 Kenwood Green Derrimut VIC 3026,"[-37.7948392, 144.7692273]",600.0,4.0,2.0,2,3026,-37.7948392,144.7692273
2/3 Kenwood Green Derrimut VIC 3026,"[-37.7954543, 144.7698137]",410.0,2.0,1.0,1,3026,-37.7954543,144.7698137
82 Lennon Park Way Derrimut VIC 3026,"[-37.7870218, 144.7619308]",460.0,3.0,2.0,2,3026,-37.7870218,144.7619308
406/30 Clark Street Williams Landing VIC 3027,"[-37.8665943, 144.743746]",450.0,2.0,2.0,1,3027,-37.8665943,144.743746
107/38 Clark Street Williams Landing VIC 3027,"[-37.8659295, 144.7447249]",450.0,2.0,2.0,1,3027,-37.8659295,144.7447249
21 Berington Drive Williams Landing VIC 3027,"[-37.86151479999999, 144.7450439]",560.0,4.0,2.0,2,3027,-37.86151479999999,144.7450439
41 Merryfield Circuit Williams Landing VIC 3027,"[-37.8641303, 144.7408818]",625.0,4.0,2.0,2,3027,-37.8641303,144.7408818
106/115 Overton Road Williams Landing VIC 3027,"[-37.8662865, 144.74262]",450.0,2.0,2.0,1,3027,-37.8662865,144.74262
48 Woodbury Street Williams Landing VIC 3027,"[-37.8652785, 144.7499658]",720.0,5.0,3.0,2,3027,-37.8652785,144.7499658
47 Williams Landing Bvld Williams Landing VIC 3027,"[-37.8623453, 144.7522531]",480.0,3.0,2.0,2,3027,-37.8623453,144.7522531
62 Bushlark Crs Williams Landing VIC 3027,"[-37.8553118, 144.7338452]",225.0,1.0,1.0,0,3027,-37.8553118,144.7338452
38 Ashcroft Avenue Williams Landing VIC 3027,"[-37.8636423, 144.742588]",650.0,4.0,3.0,2,3027,-37.8636423,144.742588
301/115 Overton Rd Williams Landing VIC 3027,"[-37.8662865, 144.74262]",425.0,2.0,1.0,1,3027,-37.8662865,144.74262
4 Urban Drive Williams Landing VIC 3027,"[-37.8543797, 144.7361191]",580.0,4.0,2.0,2,3027,-37.8543797,144.7361191
